uri,normalized,hisco_category,provenance
,schipper (op plaats buiten Nederlanden),https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,schipper (op stad buiten Nederlanden),https://iisg.amsterdam/resource/hisco/code/hisco/4215,jaikwil
,schipper (op stad),https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,schipper (veerschuit),https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,schipper (zandschuit),https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,schippersdienaar,https://iisg.amsterdam/resource/hisco/code/hisco/54060,jaikwil
,schippersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/98190,jaikwil
,schippersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/98190,jaikwil
,schippersknecht (op plaats binnen Nederlanden),https://iisg.amsterdam/resource/hisco/code/hisco/98190,jaikwil
,schippersknecht (veer),https://iisg.amsterdam/resource/hisco/code/hisco/98190,jaikwil
,schoenlapper,https://iisg.amsterdam/resource/hisco/code/hisco/80130,jaikwil
,schoenlapper,https://iisg.amsterdam/resource/hisco/code/hisco/80110,jaikwil
,Schoenlapper,https://iisg.amsterdam/resource/hisco/code/hisco/80130,jaikwil
,schoenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/80110,jaikwil
,schoenmaker (leger),https://iisg.amsterdam/resource/hisco/code/hisco/80110,jaikwil
,schoenmaker (scheeps),https://iisg.amsterdam/resource/hisco/code/hisco/80110,jaikwil
,schoenmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/80110,jaikwil
,schoenmakersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/80110,jaikwil
,schoolmeester,https://iisg.amsterdam/resource/hisco/code/hisco/13200,jaikwil
,Schoolmeester,https://iisg.amsterdam/resource/hisco/code/hisco/13200,jaikwil
,schoolmeester (weeshuis),https://iisg.amsterdam/resource/hisco/code/hisco/13200,jaikwil
,schoolmeester en voorzanger,https://iisg.amsterdam/resource/hisco/code/hisco/13200,jaikwil
,schoorsteenveger,https://iisg.amsterdam/resource/hisco/code/hisco/55240,jaikwil
,schoppenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/83220,jaikwil
,schortsmeter,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,schout,https://iisg.amsterdam/resource/hisco/code/hisco/20210,jaikwil
,schouwer,https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,Schouwer,https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,schrijnwerker,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,Schrijnwerker,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,schrijnwerkersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,schrijver,https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,Schrijver,https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,schrijver (Admiraliteit),https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,schrijver (Impostkamer),https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,schrijver (in dienst directie),https://iisg.amsterdam/resource/hisco/code/hisco/15120,jaikwil
,schrijver (scheeps),https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,schrijver-te-water,https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,schrijver-ten-oorlog,https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,schrijver-ter-zee,https://iisg.amsterdam/resource/hisco/code/hisco/39320,jaikwil
,schrobbelaar,https://iisg.amsterdam/resource/hisco/code/hisco/75390,jaikwil
,schruiwer,https://iisg.amsterdam/resource/hisco/code/hisco/97400,jaikwil
,schuierhoutmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81230,jaikwil
,schuiermaker,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,schuiermakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,schuitenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/95440,jaikwil
,schuitenmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/80110,jaikwil
,schuitenvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/98690,jaikwil
,secretaris,https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,secretaris (Admiraliteit),https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,secretaris (gerechtshof),https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,secretaris (handel op de Levant),https://iisg.amsterdam/resource/hisco/code/hisco/20210,jaikwil
,secretaris (Kabinet der Koning),https://iisg.amsterdam/resource/hisco/code/hisco/20210,jaikwil
,secretaris (lokale overheid),https://iisg.amsterdam/resource/hisco/code/hisco/89310,jaikwil
,secretaris (Soci‘teit Suriname),https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,secretaris (zeezaken),https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,secretaris huwelijkse zaken,https://iisg.amsterdam/resource/hisco/code/hisco/89310,jaikwil
,secretaris ZKH,https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,sergeant,https://iisg.amsterdam/resource/hisco/code/hisco/58330,jaikwil
,sergeant (infanterie),https://iisg.amsterdam/resource/hisco/code/hisco/58330,jaikwil
,sergeant (marine),https://iisg.amsterdam/resource/hisco/code/hisco/58330,jaikwil
,servetverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,servetwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75430,jaikwil
,servetwerkersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75430,jaikwil
,servetwever,https://iisg.amsterdam/resource/hisco/code/hisco/75490,jaikwil
,Servetwever,https://iisg.amsterdam/resource/hisco/code/hisco/75490,jaikwil
,siroopkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,sitsebedrukker,https://iisg.amsterdam/resource/hisco/code/hisco/92110,jaikwil
,sjouwer,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,Sjouwer,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,sjouwerman,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,slager,https://iisg.amsterdam/resource/hisco/code/hisco/77310,jaikwil
,Slager,https://iisg.amsterdam/resource/hisco/code/hisco/77310,jaikwil
,slagersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/77310,jaikwil
,slagersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/77310,jaikwil
,sleper,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,sleper (brouwerij),https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,sleper (zeepziederij),https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,slepersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,slepersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,slijper,https://iisg.amsterdam/resource/hisco/code/hisco/83500,jaikwil
,slijpsteendraaier,https://iisg.amsterdam/resource/hisco/code/hisco/82090,jaikwil
,sloper,https://iisg.amsterdam/resource/hisco/code/hisco/95945,jaikwil
,slotbeslagmaker,https://iisg.amsterdam/resource/hisco/code/hisco/83930,jaikwil
,slotenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/83930,jaikwil
,slotenmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/83930,jaikwil
,sluisschipper,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,sluiswachter,https://iisg.amsterdam/resource/hisco/code/hisco/98930,jaikwil
,smallakenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,smalschipman,https://iisg.amsterdam/resource/hisco/code/hisco/98130,jaikwil
,smalschipper,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,smalschipvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,smalwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,smeersmelter,https://iisg.amsterdam/resource/hisco/code/hisco/72190,jaikwil
,smeerverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,smid,https://iisg.amsterdam/resource/hisco/code/hisco/83110,jaikwil
,Smid,https://iisg.amsterdam/resource/hisco/code/hisco/83110,jaikwil
,smid (ankersmid),https://iisg.amsterdam/resource/hisco/code/hisco/83110,jaikwil
,smidsgezel,https://iisg.amsterdam/resource/hisco/code/hisco/83110,jaikwil
,smidsknecht,https://iisg.amsterdam/resource/hisco/code/hisco/83110,jaikwil
,snarenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/75710,jaikwil
,snijder,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,Snijder,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,snijdersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,snijroedemaker,https://iisg.amsterdam/resource/hisco/code/hisco/83220,jaikwil
,soldaat,https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,soldaat (gewezen),https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,soldaat (scheeps),https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,soldaat (VOC),https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,soldaat te paard,https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,soldaat ter zee,https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,solliciteur,https://iisg.amsterdam/resource/hisco/code/hisco/12110,jaikwil
,spaanraper,https://iisg.amsterdam/resource/hisco/code/hisco/95455,jaikwil
,Spaans handelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41020,jaikwil
,Spaans leertouwer,https://iisg.amsterdam/resource/hisco/code/hisco/76150,jaikwil
,Spaans-leer-bereider,https://iisg.amsterdam/resource/hisco/code/hisco/76100,jaikwil
,Spaanse stoeldraaier,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,Spaanse stoelenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,Spaansestoelenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81220,jaikwil
,Spaansleerbereider,https://iisg.amsterdam/resource/hisco/code/hisco/76100,jaikwil
,speelman,https://iisg.amsterdam/resource/hisco/code/hisco/17990,jaikwil
,Speelman,https://iisg.amsterdam/resource/hisco/code/hisco/17990,jaikwil
,spekkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,spekslager,https://iisg.amsterdam/resource/hisco/code/hisco/77390,jaikwil
,spekverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45230,jaikwil
,speldenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/83990,jaikwil
,speldenmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/83990,jaikwil
,speldenwinkelier,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,spellenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/88010,jaikwil
,spiegelkastmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94990,jaikwil
,spiegelmaker,https://iisg.amsterdam/resource/hisco/code/hisco/89160,jaikwil
,Spiegelmaker,https://iisg.amsterdam/resource/hisco/code/hisco/89160,jaikwil
,spiegelmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/89160,jaikwil
,spiegelslijper,https://iisg.amsterdam/resource/hisco/code/hisco/89148,jaikwil
,spiegelvergulder,https://iisg.amsterdam/resource/hisco/code/hisco/89148,jaikwil
,spiegelverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,spiesenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/83915,jaikwil
,spigilliewerker,https://iisg.amsterdam/resource/hisco/code/hisco/89148,jaikwil
,Spigilliewerker,https://iisg.amsterdam/resource/hisco/code/hisco/75900,jaikwil
,spijkerkoper,https://iisg.amsterdam/resource/hisco/code/hisco/83990,jaikwil
,spijkermaker,https://iisg.amsterdam/resource/hisco/code/hisco/83990,jaikwil
,spoelenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/85345,jaikwil
,sporenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/97400,jaikwil
,stadhouder,https://iisg.amsterdam/resource/hisco/code/hisco/20110,jaikwil
,stads-arbeider,https://iisg.amsterdam/resource/hisco/code/hisco/99910,jaikwil
,stads-bode,https://iisg.amsterdam/resource/hisco/code/hisco/37040,jaikwil
,stads-bode (reizend),https://iisg.amsterdam/resource/hisco/code/hisco/37040,jaikwil
,stads-boomsluiter,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,stads-brander van de zeepvaten,https://iisg.amsterdam/resource/hisco/code/hisco/39990,jaikwil
,stads-drilmeester,https://iisg.amsterdam/resource/hisco/code/hisco/13020,jaikwil
,stads-heimeester,https://iisg.amsterdam/resource/hisco/code/hisco/95990,jaikwil
,stads-schuitenvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,stads-steen- en beeldhouwer,https://iisg.amsterdam/resource/hisco/code/hisco/71220,jaikwil
,stads-steenhouwer,https://iisg.amsterdam/resource/hisco/code/hisco/71220,jaikwil
,stads-werker,https://iisg.amsterdam/resource/hisco/code/hisco/99910,jaikwil
,stads-zandkruier,https://iisg.amsterdam/resource/hisco/code/hisco/97190,jaikwil
,stadsarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/99910,jaikwil
,stadspensionaris,https://iisg.amsterdam/resource/hisco/code/hisco/31090,jaikwil
,stadsraad,https://iisg.amsterdam/resource/hisco/code/hisco/20110,jaikwil
,stadsspeelman,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,stadsvolder,https://iisg.amsterdam/resource/hisco/code/hisco/75430,jaikwil
,stalenknopenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/77530,jaikwil
,stalenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/83320,jaikwil
,stalknecht,https://iisg.amsterdam/resource/hisco/code/hisco/62400,jaikwil
,stalmeester,https://iisg.amsterdam/resource/hisco/code/hisco/62400,jaikwil
,Stalmeester,https://iisg.amsterdam/resource/hisco/code/hisco/62400,jaikwil
,steeldraaier,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,steenbaker,https://iisg.amsterdam/resource/hisco/code/hisco/89360,jaikwil
,steendraaier,https://iisg.amsterdam/resource/hisco/code/hisco/89200,jaikwil
,steenhouwer,https://iisg.amsterdam/resource/hisco/code/hisco/71220,jaikwil
,Steenhouwer,https://iisg.amsterdam/resource/hisco/code/hisco/71220,jaikwil
,steenhouwersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/71220,jaikwil
,steenkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,steenkopersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,steenkruier,https://iisg.amsterdam/resource/hisco/code/hisco/97190,jaikwil
,steenschilder,https://iisg.amsterdam/resource/hisco/code/hisco/89530,jaikwil
,steenslijper,https://iisg.amsterdam/resource/hisco/code/hisco/82020,jaikwil
,steensnijder,https://iisg.amsterdam/resource/hisco/code/hisco/71220,jaikwil
,steentjesbakker,https://iisg.amsterdam/resource/hisco/code/hisco/89360,jaikwil
,steentjesmaker,https://iisg.amsterdam/resource/hisco/code/hisco/89242,jaikwil
,steentjesschilder,https://iisg.amsterdam/resource/hisco/code/hisco/89530,jaikwil
,steenzager,https://iisg.amsterdam/resource/hisco/code/hisco/82000,jaikwil
,steenzetter,https://iisg.amsterdam/resource/hisco/code/hisco/95140,jaikwil
,Steenzetter,https://iisg.amsterdam/resource/hisco/code/hisco/95140,jaikwil
,steigerschuitman,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,steigerschuitvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,stenenbeeldhouwer,https://iisg.amsterdam/resource/hisco/code/hisco/71220,jaikwil
,sterkwaterbrander,https://iisg.amsterdam/resource/hisco/code/hisco/74490,jaikwil
,stierman,https://iisg.amsterdam/resource/hisco/code/hisco/4240,jaikwil
,stiklijfmaker,https://iisg.amsterdam/resource/hisco/code/hisco/79190,jaikwil
,stiklijfmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/79190,jaikwil
,stoeldraaier,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,stoeldraaier,https://iisg.amsterdam/resource/hisco/code/hisco/81220,jaikwil
,stoeldraaiersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,stoelenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81120,jaikwil
,stoelenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81220,jaikwil
,stoelenmatter,https://iisg.amsterdam/resource/hisco/code/hisco/94250,jaikwil
,stoffenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75430,jaikwil
,stofwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75430,jaikwil
,stokviswerker,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,stopper,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,storter,https://iisg.amsterdam/resource/hisco/code/hisco/97930,jaikwil
,stovenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81990,jaikwil
,straatschipper,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,straatwerker,https://iisg.amsterdam/resource/hisco/code/hisco/97400,jaikwil
,stratenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/95160,jaikwil
,strijkijzermaker,https://iisg.amsterdam/resource/hisco/code/hisco/83990,jaikwil
,strohoedenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/79390,jaikwil
,strokoper,https://iisg.amsterdam/resource/hisco/code/hisco/62290,jaikwil
,student,https://iisg.amsterdam/resource/hisco/code/hisco/-1,jaikwil
,student in de theologie,https://iisg.amsterdam/resource/hisco/code/hisco/14100,jaikwil
,stuurman,https://iisg.amsterdam/resource/hisco/code/hisco/4230,jaikwil
,stuurman (scheeps),https://iisg.amsterdam/resource/hisco/code/hisco/4230,jaikwil
,substituut-griffier Hoge Raad,https://iisg.amsterdam/resource/hisco/code/hisco/39340,jaikwil
,substituut-griffier Staten-generaal,https://iisg.amsterdam/resource/hisco/code/hisco/39340,jaikwil
,suikerbakker,https://iisg.amsterdam/resource/hisco/code/hisco/77660,jaikwil
,suikerbakkersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/77660,jaikwil
,suikerbakkersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/77660,jaikwil
,suikerbakkersmeesterknecht,https://iisg.amsterdam/resource/hisco/code/hisco/77660,jaikwil
,suikerpottenbakker,https://iisg.amsterdam/resource/hisco/code/hisco/89350,jaikwil
,suppoost (Bank van Lening),https://iisg.amsterdam/resource/hisco/code/hisco/58990,jaikwil
,suppoost Bank van Lening,https://iisg.amsterdam/resource/hisco/code/hisco/58990,jaikwil
,taalmeester,https://iisg.amsterdam/resource/hisco/code/hisco/13990,jaikwil
,taalmeester,https://iisg.amsterdam/resource/hisco/code/hisco/13000,jaikwil
,taanman,https://iisg.amsterdam/resource/hisco/code/hisco/76145,jaikwil
,tabakhandelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,tabakkerver,https://iisg.amsterdam/resource/hisco/code/hisco/78155,jaikwil
,tabakkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,tabakplanter,https://iisg.amsterdam/resource/hisco/code/hisco/61270,jaikwil
,tabakroller,https://iisg.amsterdam/resource/hisco/code/hisco/78220,jaikwil
,tabaksdozenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/91025,jaikwil
,tabakskoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,tabakspijpenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81960,jaikwil
,tabakspinder,https://iisg.amsterdam/resource/hisco/code/hisco/78190,jaikwil
,tabakverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,tabakwerker,https://iisg.amsterdam/resource/hisco/code/hisco/78100,jaikwil
,tafelbordeverver,https://iisg.amsterdam/resource/hisco/code/hisco/89530,jaikwil
,tafellakenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,tafellakenwever,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,tafellakenweversgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,talhoutverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,tamboer,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,tamboer (leger),https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,tandtrekker,https://iisg.amsterdam/resource/hisco/code/hisco/6110,jaikwil
,tapijtmaker,https://iisg.amsterdam/resource/hisco/code/hisco/75455,jaikwil
,tapijtwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75457,jaikwil
,tapissier,https://iisg.amsterdam/resource/hisco/code/hisco/75455,jaikwil
,tapper,https://iisg.amsterdam/resource/hisco/code/hisco/51050,jaikwil
,Tapper,https://iisg.amsterdam/resource/hisco/code/hisco/51050,jaikwil
,tassenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/80360,jaikwil
,tavernier,https://iisg.amsterdam/resource/hisco/code/hisco/51050,jaikwil
,taxateur van de buitenlandvaarders,https://iisg.amsterdam/resource/hisco/code/hisco/44330,jaikwil
,teerder,https://iisg.amsterdam/resource/hisco/code/hisco/98100,jaikwil
,teerkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,teerwerker,https://iisg.amsterdam/resource/hisco/code/hisco/97460,jaikwil
,tegelbakker,https://iisg.amsterdam/resource/hisco/code/hisco/89360,jaikwil
,tekenaar,https://iisg.amsterdam/resource/hisco/code/hisco/3110,jaikwil
,theoloog,https://iisg.amsterdam/resource/hisco/code/hisco/14100,jaikwil
,tichelwerker,https://iisg.amsterdam/resource/hisco/code/hisco/89360,jaikwil
,tijkwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,timmerman,https://iisg.amsterdam/resource/hisco/code/hisco/95410,jaikwil
,Timmerman,https://iisg.amsterdam/resource/hisco/code/hisco/95410,jaikwil
,timmermansbaas,https://iisg.amsterdam/resource/hisco/code/hisco/95410,jaikwil
,timmermansgezel,https://iisg.amsterdam/resource/hisco/code/hisco/95410,jaikwil
,tingieter,https://iisg.amsterdam/resource/hisco/code/hisco/72420,jaikwil
,tingietersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/72420,jaikwil
,tobeerder,https://iisg.amsterdam/resource/hisco/code/hisco/76145,jaikwil
,tolk,https://iisg.amsterdam/resource/hisco/code/hisco/19540,jaikwil
,tollenaar,https://iisg.amsterdam/resource/hisco/code/hisco/33160,jaikwil
,touwkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,traankoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,trekboratwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,Trekwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,trekwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,tresorier,https://iisg.amsterdam/resource/hisco/code/hisco/11010,jaikwil
,trieljewerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,trijpmaker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,trijpverver,https://iisg.amsterdam/resource/hisco/code/hisco/75432,jaikwil
,trijpverwer,https://iisg.amsterdam/resource/hisco/code/hisco/75432,jaikwil
,trijpwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75490,jaikwil
,Trijpwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75490,jaikwil
,trijpwever,https://iisg.amsterdam/resource/hisco/code/hisco/75490,jaikwil
,trommelmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94190,jaikwil
,trommelslager,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,trompetter,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,Trompetter,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,trompetter (scheeps),https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,trompetter (stadstoren),https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,trompetter-te-water,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,tromslager,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,tuinier,https://iisg.amsterdam/resource/hisco/code/hisco/62700,jaikwil
,tuinknecht,https://iisg.amsterdam/resource/hisco/code/hisco/62700,jaikwil
,tuinman,https://iisg.amsterdam/resource/hisco/code/hisco/62700,jaikwil
,turfboer,https://iisg.amsterdam/resource/hisco/code/hisco/61290,jaikwil
,turfdrager,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,Turfdrager,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,turfhever,https://iisg.amsterdam/resource/hisco/code/hisco/62970,jaikwil
,turfkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,turfschipper,https://iisg.amsterdam/resource/hisco/code/hisco/4220,jaikwil
,Turks fulpwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75900,jaikwil
,Turks greinwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,Turks grofgreinwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,twijnder,https://iisg.amsterdam/resource/hisco/code/hisco/75240,jaikwil
,Twijnder,https://iisg.amsterdam/resource/hisco/code/hisco/75240,jaikwil
,uitdrager,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,uitmaner achtste penning,https://iisg.amsterdam/resource/hisco/code/hisco/31020,jaikwil
,uurwerkmaker,https://iisg.amsterdam/resource/hisco/code/hisco/84222,jaikwil
,vaandrig,https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,vaandrig (in dienst vorst),https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,vaandrig (infanterie),https://iisg.amsterdam/resource/hisco/code/hisco/58340,jaikwil
,vader (Werkhuis),https://iisg.amsterdam/resource/hisco/code/hisco/22460,jaikwil
,varend man,https://iisg.amsterdam/resource/hisco/code/hisco/98135,jaikwil
,varensgezel,https://iisg.amsterdam/resource/hisco/code/hisco/98135,jaikwil
,varensgezel (ter zee),https://iisg.amsterdam/resource/hisco/code/hisco/98135,jaikwil
,varensman,https://iisg.amsterdam/resource/hisco/code/hisco/98135,jaikwil
,varensman (oorlogsschip),https://iisg.amsterdam/resource/hisco/code/hisco/98135,jaikwil
,varensman (ter zee),https://iisg.amsterdam/resource/hisco/code/hisco/98135,jaikwil
,varensman (veer),https://iisg.amsterdam/resource/hisco/code/hisco/98135,jaikwil
,varkensdrijver,https://iisg.amsterdam/resource/hisco/code/hisco/62440,jaikwil
,varkenskoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,varkenskopersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,varkenslager,https://iisg.amsterdam/resource/hisco/code/hisco/77390,jaikwil
,varkensslager,https://iisg.amsterdam/resource/hisco/code/hisco/77390,jaikwil
,vedelaar,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,veentrekker,https://iisg.amsterdam/resource/hisco/code/hisco/62970,jaikwil
