uri,label,sameAs_tgn,sameAs_geonames,sameAs_ecartico,provenance
,Worcester,,,,ga
,Hauwerzijl in Groeningerland,,,,ga
,Tulnau,,,,ga
,Monton,,,,ga
,Oorniglia,,,,ga
,Stettijn onder Permunder Schans,,,,ga
,Boshol,,,,ga
,Wehl bij Deudichem,,,,ga
,Carcadaan,,,,ga
,Duren int Land van Gulick,,,,ga
,Borkezond,,,,ga
,Guilaar,,,,ga
,Peiaan,,,,ga
,Engen in Vlaanderen,,,,ga
,Ryswyk,,,,ga
,Kruesen,,,,ga
,Volsche,,,,ga
,Beoosten Goutstaart,,,,ga
,Strandt van Porto Goro,,,,ga
,Schrolberch,,,,ga
,Brusteroord,,,,ga
,Muhlhuizen aan den Enz,,,,ga
,Opperdoes bij Medenblick,,,,ga
,Rinckkoppingh,,,,ga
,Luit Carspel leggende in het Deense Holstein,,,,ga
,Wijde Wormer,,,,ga
,de Lange Swagen,,,,ga
,Laijen,,,,ga
,Schotse kust,,,,ga
,Walter bij Bijlevelt in Duitsland,,,,ga
,Garniso,,,,ga
,der Neus in de Buiten Klippen,,,,ga
,Amtitsz,,,,ga
,Glabbich,,,,ga
,Mullegen,,,,ga
,Enkuits,,,,ga
,ten Schelling,,,,ga
,Eendrachtspolder,,,,ga
,Aigle in Switserland,,,,ga
,Sint Lucar,,,,ga
,Alphuisen,,,,ga
,Moringen Hanover,,,,ga
,Oude Schild op Texel,,,,ga
,Canoij le Conte,,,,ga
,de Sorrels,,,,ga
,Termijtou,,,,ga
,Kalsond,,,,ga
,Calansoog bij de Helder,,,,ga
,Delderbrink in Overijssel,,,,ga
,Delisoecour van Lottringen,,,,ga
,Casal in t land te Hessen,,,,ga
,Meun in Denemarken,,,,ga
,Astwingen,,,,ga
,Hoesen in Holstain,,,,ga
,De Schantz,,,,ga
,Riffshol,,,,ga
,Colonie St Croix in America,,,,ga
,Marrum in Friesland,,,,ga
,Bogt van Goudstaart,,,,ga
,Osnabrugsche,,,,ga
,Fredericxpolder,,,,ga
,Westland bij s' Gravenhage,,,,ga
,Oranjenpolder,,,,ga
,Tillerij,,,,ga
,Doedersland opt Isveldt,,,,ga
,St Marten in de Westindien,,,,ga
,Frankijk,,,,ga
,Hemmersbach,,,,ga
,Wormershooff,,,,ga
,Lieseroort,,,,ga
,Arrel in Oost-Friesland,,,,ga
,Elten bij Emmerik,,,,ga
,Offenbach in Duitsland,,,,ga
,Schermenckoogh in Vriesland,,,,ga
,Montpellier en Franke,,,,ga
,Breste,,,,ga
,Noort Jarmuth in Engeland,,,,ga
,Mantona,,,,ga
,Housum uit Holstain,,,,ga
,Swijnmunde,,,,ga
,Goch in 't land van Cleeff,,,,ga
,Lier in Oostvrijesland,,,,ga
,Accra,,,,ga
,Graafschap van Oldenborgh,,,,ga
,Rotte Wetering,,,,ga
,Siustorp,,,,ga
,Droogtens aan de Sontholms kand,,,,ga
,Drake,,,,ga
,Waarden in 't Hertogdom Gulik,,,,ga
,Suriname in de Rivier Cottica,,,,ga
,Lommen in Demsaar,,,,ga
,Tochudt in Vlaanderen,,,,ga
,Haskerland in Friesland,,,,ga
,Mandahl in Noorwegen,,,,ga
,Valenten in Sommersit,,,,ga
,het Hijligland,,,,ga
,Oosteryt des eiland vander Schellingh,,,,ga
,Hoglie in Bengaalen,,,,ga
,eierland omtrend Texel,,,,ga
,Gommerochier in Walschlt,,,,ga
,Gat van Vlieland,,,,ga
,Vrouwe Zand,,,,ga
,Berghem tot Meiderich,,,,ga
,Poulignen,,,,ga
,Delden in Twent,,,,ga
,Camberitschier in Engeland,,,,ga
,Limmington in Engeland,,,,ga
,Ysnach in Duringen,,,,ga
,Trembleux en Blegné,,,,ga
,Burrei in Engeland,,,,ga
,Granada in West Indien,,,,ga
,Rickley Baaij in Tobago,,,,ga
,Suirdijk,,,,ga
,"Texel, aan den Burg",,,,ga
,Exel in t graafschap van Loon,,,,ga
,Oostindyen,,,,ga
,Helmond in de Meierij van 's Hertogenbosch,,,,ga
,Nieuwnederlt,,,,ga
,Ditmerstssen,,,,ga
,Gigon in Boscaijen,,,,ga
,Hispanici,,,,ga
,Lundini,,,,ga
,Pakker,,,,ga
,Stade in t Sticht Bremen,,,,ga
,Dinglekouts in IJrland,,,,ga
,Brarsil,,,,ga
,Elbing bij Dantzig,,,,ga
,Waltchot in Switserland,,,,ga
,St. Andries in Schotlt.,,,,ga
,Mariakerk,,,,ga
,Vriesche Veem bij Almelo,,,,ga
,Hazaartswoude,,,,ga
,Kanaal van Trocadero,,,,ga
,Gaud,,,,ga
,Berdoe,,,,ga
,Poeljac,,,,ga
,Nieuwstad Brandenburg,,,,ga
,Isekepe,,,,ga
,Rio Baurona,,,,ga
,Lammertshage,,,,ga
,Bank van de Santhaaven,,,,ga
,Franiecker,,,,ga
,Vrestehelt,,,,ga
,Northuis,,,,ga
,'t Zijdts,,,,ga
,Veltrijlen,,,,ga
,St Iwes,,,,ga
,Greuningerlt.,,,,ga
,Duwath,,,,ga
,Slaats in Footland,,,,ga
,Overlonghwits in 't land Meissen,,,,ga
,Staffart in Engelt,,,,ga
,Vaaregang,,,,ga
,Halle in 't Hertogdom Maagdenburg,,,,ga
,Serhusterveen,,,,ga
,Soltoeffelen,,,,ga
,Fledderen,,,,ga
,Ubing op de frontiere van Loraine,,,,ga
,het Slot van Muiden,,,,ga
,Holbeeck wt Denemercken,,,,ga
,Maardou,,,,ga
,Rijmen,,,,ga
,Monstril in Engeland,,,,ga
,Edingen,,,,ga
,Jemston in IJrland,,,,ga
,Rees in het Kleefsland,,,,ga
,Eerdhollems,,,,ga
,Meou an Brin,,,,ga
,Battberge,,,,ga
,IJuchen in Gulekerland,,,,ga
,Creuppelin bij Rostock,,,,ga
,Noortstrandt in Holstein,,,,ga
,Benninghwolters Schants in Groeningerland,,,,ga
,Padina,,,,ga
,Oeltiesvloet,,,,ga
,Carcie,,,,ga
,Carlyn,,,,ga
,Blancher,,,,ga
,Swynfort,,,,ga
,Hogenhamaln,,,,ga
,'t Sticht Hildesheim,,,,ga
,Peina,,,,ga
,'t Oude Schild op 't eiland van Tessel,,,,ga
,Aldenburg jn Emderland,,,,ga
,Busel,,,,ga
,Alteno,,,,ga
,Carlton,,,,ga
,Clein Brabant,,,,ga
,Lemm,,,,ga
,Ulm in Swabenland,,,,ga
,Mendal,,,,ga
,Ranstrop in het Munstersche,,,,ga
,Beeke in het Munstersche,,,,ga
,La Houge,,,,ga
,Vromade,,,,ga
,Horstwaart,,,,ga
,Drentsche,,,,ga
,Malaga en Espagne,,,,ga
,Libberich int land van Gulick,,,,ga
,St. Jonstadt in Schotland,,,,ga
,Helsinghheur,,,,ga
,Doornzeel,,,,ga
,Graobien,,,,ga
,Cormantijn ter Kust van Guinea,,,,ga
,Doncester in Jarckschier in Engeland,,,,ga
,Maares,,,,ga
,Utlingen op de Zweedse kust,,,,ga
,Isla de las Vacas,,,,ga
,Mozambique,,,,ga
,Overbrakerpolder,,,,ga
,Noort Zee voor de Maas,,,,ga
,Hoornbrugge tussen Leiden en Delf,,,,ga
,Farfor in Schotlt.,,,,ga
,Golf van Lepante,,,,ga
,Siago,,,,ga
,Eslinghen uit de Phalts,,,,ga
,Lewaarden in Friesland,,,,ga
,Rochel onder St Maarten,,,,ga
,Nantes onder St Nazere,,,,ga
,Haarlem in de Vogelenzang,,,,ga
,Sterboggeland in Schotland,,,,ga
,Halsengelt,,,,ga
,Randelro,,,,ga
,Veene,,,,ga
,Ackershous onder Christiania,,,,ga
,Surante in Frankrijk,,,,ga
,Poolse Boom,,,,ga
,Der Minde,,,,ga
,Minnertsen,,,,ga
,t Hof Ambacht,,,,ga
,Buitendijk,,,,ga
,Polder van Spaarnewoude,,,,ga
,Hogerwoert,,,,ga
,Molenduin,,,,ga
,Bredenrode,,,,ga
,eikenduinen,,,,ga
,Sluffer in het Brandenburgse,,,,ga
,Bank van 't Nieuwdiep,,,,ga
,Breukelen-Nijenrode,,,,ga
,Vlessen,,,,ga
,Martenzari,,,,ga
,Appa,,,,ga
,Caap La Hoe,,,,ga
,Rivier de Berbices,,,,ga
,Agles,,,,ga
,Vuurn bij Osnabrug,,,,ga
,Aperen,,,,ga
,Wennweiler,,,,ga
,Heimbach,,,,ga
,Metterenheim,,,,ga
,Bleye,,,,ga
,St. Magrieta gelegen int land te Holst,,,,ga
,Kust van Brazilie,,,,ga
,Wiltschier,,,,ga
,Hernen in de Oostzee,,,,ga
,Disent op de rivier van Edenburg,,,,ga
,Taporijza Kreek te Surinamen,,,,ga
,Chichester,,,,ga
,Accum,,,,ga
,Lieme,,,,ga
,Matorf,,,,ga
,Viana in Portugal,,,,ga
,Visquart in Embderland,,,,ga
,Clamorgenscier in Walsch Englt.,,,,ga
,Hamscier,,,,ga
,Lijbrich int land van Gulich,,,,ga
,Oldefoirt,,,,ga
,Nordenei,,,,ga
,Swijneur in Noorwegen,,,,ga
,Ewijck,,,,ga
,Secenatico,,,,ga
,Slot Pillnitz,,,,ga
,Mullem in 't land van Cuik,,,,ga
,Oeglie in Bengalen,,,,ga
,Poppendorp,,,,ga
,Libaauw,,,,ga
,Reddingh in Barcchier,,,,ga
,Osaire in Frankrijk,,,,ga
,Colezond,,,,ga
,Caap St. Paulo,,,,ga
,Hoochwoude,,,,ga
,Bondholm,,,,ga
,IJlanden van Curaçao,,,,ga
,Suptphen,,,,ga
,Witsenhausen in't land te Hessen,,,,ga
,Boeren in Vriesland,,,,ga
,Hittenhuisen in Westphalen,,,,ga
,Vorden onder Zutphen,,,,ga
,'s Gravelandsche Vaart,,,,ga
,'t Rookerkerdiep,,,,ga
,Ja,,,,ga
,Wijbelsbuir in Embderland,,,,ga
,Ditmarsthen,,,,ga
,Banbargo,,,,ga
,Mamoren,,,,ga
,Minkenes,,,,ga
,Klock in Embderland,,,,ga
,Courssau,,,,ga
,Butsloot in de Lande van Holstein,,,,ga
,Harmesdorff,,,,ga
,Porte Prei,,,,ga
,Maarhesen in den Maijere van Shartogenbosch,,,,ga
,Kethel en Spaland,,,,ga
,Cleyn Margen,,,,ga
,opde Jouwer in Vriesland,,,,ga
,Bly,,,,ga
,Schwijnemunde,,,,ga
,Schouben,,,,ga
,Fossund bij Drontheim,,,,ga
,Sinte Cruis in Barbarijn,,,,ga
,Stelhoven,,,,ga
,Den ambagte van de Ketel,,,,ga
,Sr Ubis in Spangen,,,,ga
,Schellinghhout bij Hoorn,,,,ga
,Saxen Oldenburg,,,,ga
,Porterico en Spanijjola,,,,ga
,Nieuwe Koggh in Holstain,,,,ga
,het 's Lands Diep,,,,ga
,Schilbol,,,,ga
,t' Zuid-Vlied,,,,ga
,Hesrens,,,,ga
,Whitehouse in het Graafschap Five,,,,ga
,Gildehuis in 't Graafschap Bentheim,,,,ga
,Chiara,,,,ga
,Abrevelt,,,,ga
,Grovestins,,,,ga
,Minner,,,,ga
,Wijmu,,,,ga
,Passenhoven in Elsas,,,,ga
,Leipesigh,,,,ga
,Felpan in Silesien,,,,ga
,banne van Oude Amstel,,,,ga
,Pastrana,,,,ga
,Sainct Gilles,,,,ga
,Rees bij Emmerick,,,,ga
,Wilsbeeken,,,,ga
,Leiden in de Nieuwestadt,,,,ga
,Groot Brittange,,,,ga
,Wampo,,,,ga
,Sophia in Barbarije,,,,ga
,Holland uyt Pruissen,,,,ga
,Vinkenbuurt,,,,ga
,Amen land,,,,ga
,Oost Rusöer,,,,ga
,Eswiler,,,,ga
,eiland eist,,,,ga
,Nottingam in Nottingamchier,,,,ga
,Out Beierlt.,,,,ga
,Wiet auf Feur,,,,ga
,Buiren aan de Linger handt,,,,ga
,Cholsester in Engeland,,,,ga
,'t Gooijland,,,,ga
,de Maijmast,,,,ga
,de Barndtwagt,,,,ga
,'t Pas,,,,ga
,Reiskoop in den lande van Arkel onder Leerbroek,,,,ga
,'t Oudeland van Prinsland,,,,ga
,Burgerwijk,,,,ga
,Lanslot,,,,ga
,eiland van Fort Auenture,,,,ga
,LÃ¼bbeke in het Stift Minden,,,,ga
,Heinen oort,,,,ga
,Hoogebonde aan den Dollart,,,,ga
,Ahousen in Westphalen,,,,ga
,Castel Sowrby in Cumberlt in Engelt,,,,ga
,Willenshouse,,,,ga
,Dinea,,,,ga
,Bornholm in de Oostzee,,,,ga
,Rustenburgersrad op de buiten Amstel,,,,ga
,Buiten de Utrechtse poort op de Amstel,,,,ga
,Nidsder in Schotlt.,,,,ga
,Weipoort onder de ambachte van Soeterwou,,,,ga
,Husing,,,,ga
,Witstadt,,,,ga
,Lietth in Schotdland,,,,ga
,uithoorn onder den gerechte van Mijdrecht,,,,ga
,Eevelgunne,,,,ga
,Rivieren van Demerij,,,,ga
,Staffort,,,,ga
,Pardestraat,,,,ga
,Catlijck,,,,ga
,Kamerik aan de Mijsijde,,,,ga
,Slootdijk,,,,ga
,Purnerent,,,,ga
,Stedum en onder den Dam in Groningerland,,,,ga
,Lutten bij de Vecht in Munsterland,,,,ga
,Tongel,,,,ga
,Vreckenhoff,,,,ga
,Loenen op Holland,,,,ga
,"Nerva, geleegen in de Oost-zee",,,,ga
,Graven Hagen,,,,ga
,Monkwearmouth bij Sunderland,,,,ga
,Stobbenhage,,,,ga
,Colbergermunde,,,,ga
,Sante Michiel,,,,ga
,de Baay van Roggerwyk,,,,ga
,Swartburgse Ampt,,,,ga
,Ilmenau,,,,ga
,Saxen Turingen,,,,ga
,Halsteegh,,,,ga
,Ballum in Deenmarken,,,,ga
,t eiland Cuba,,,,ga
,Beia Porca,,,,ga
,Noord-Hollandse Grond,,,,ga
,Veltsburg,,,,ga
,Tyland Fuhr in Holstein,,,,ga
,Holme,,,,ga
,Nachor,,,,ga
,Der Hage,,,,ga
,Hengel in graafschap Zutphen,,,,ga
,Deutekom in graafschaap Zutphen,,,,ga
,Stefening,,,,ga
,Zijdmeer,,,,ga
,Karlin in Pomeren,,,,ga
,Axes,,,,ga
,Sardam en Oostzanen,,,,ga
,Hoffequarden uittet graaffschap Oldenb.,,,,ga
,Wyde-Wormer,,,,ga
,'t Keiserland in Lakendorff,,,,ga
,St. Paul voor Lissabon,,,,ga
,Serbrugge,,,,ga
,Abende,,,,ga
,Bolongne in Frankrijk,,,,ga
,Utrecht aan de Bilt,,,,ga
,Nieukercken in Vlaanderen,,,,ga
,Biskaijen,,,,ga
,Rijswijk bij S' Hage,,,,ga
,t Noordwelt,,,,ga
,Tweede Tabbetie,,,,ga
,Altenbauma in het Ampt Cassel,,,,ga
,Kirchbauna in het Ampt Cassel,,,,ga
,Staan,,,,ga
,Roemer Vlaack,,,,ga
,Herrifort,,,,ga
,Halfweg,,,,ga
,Schellag,,,,ga
,Jisp in Waterland,,,,ga
,Schans ter Ney,,,,ga
,Polder Hoornenburg op het Eiland Texel,,,,ga
,Kleine Drecht,,,,ga
,Lunkhoesen,,,,ga
,Rosmaalen in de meierije van den Bosch,,,,ga
,Nessel,,,,ga
,Rentelen in Schoonenborch,,,,ga
,Hesterbergh,,,,ga
,Enschede inde Twent,,,,ga
,Zuid Cahlina,,,,ga
,Oxbe in Switzerland,,,,ga
,Mazeveen,,,,ga
,Vecht bij de Nieuwersluis,,,,ga
,Cape du Verde,,,,ga
,Oost-Friesland bij Hatzum,,,,ga
,Wondelghem,,,,ga
,Meerentere,,,,ga
,Lichnes,,,,ga
,Jollestoe in Noorwegen,,,,ga
,Frankij,,,,ga
,Karelshaven in Bleeking,,,,ga
,Kilkenni in Irland,,,,ga
,Bocchen in Schotland,,,,ga
,'t Waal,,,,ga
,Rede van Cous,,,,ga
,eiland Wight bij de Westnaalden,,,,ga
,Gigon in Beschaije,,,,ga
,Bornholm ter Ree,,,,ga
,Frerixhal in Swijnsont in Noorwegen,,,,ga
,Cuicksteert,,,,ga
,Tinegebodero,,,,ga
,Nieuwekercken,,,,ga
,Velu,,,,ga
,Blijen,,,,ga
,Pogenburg,,,,ga
,Rivier te Corron,,,,ga
,het Gat van Vlieland,,,,ga
,Glabbeeck,,,,ga
,Breckinchier in Lingas,,,,ga
,St. Barthelmei,,,,ga
,Munnickendam in Waterland,,,,ga
,Ambonia in Oostindien,,,,ga
,La Hoeke,,,,ga
,Muiden in de Noordpolder,,,,ga
,Redichem bij Kuilenburg,,,,ga
,Daalen bij Coevorden,,,,ga
,de Pol op den Rhyn,,,,ga
,Cormantije,,,,ga
,De Mina,,,,ga
,Budtsfloodt,,,,ga
,St. Petersbrug,,,,ga
,Lange in Schotlt.,,,,ga
,Armuiden in Zeeland,,,,ga
,Föhr bij Denemarken,,,,ga
,Tobel,,,,ga
,Schads district in Deenmarken,,,,ga
,Herting in Denemarken,,,,ga
,Bulsaar in Jrland,,,,ga
,Solms Boedelheim,,,,ga
,Limmengton,,,,ga
,Coudrum,,,,ga
,Col,,,,ga
,Kimsert,,,,ga
,Lucstadt,,,,ga
,Steenberch,,,,ga
,Oud-Reierwaart,,,,ga
,Dordrecht onder Ridderkerk,,,,ga
,Aste,,,,ga
,Neuhaus in Bremergebied,,,,ga
,Sinte Michgiel,,,,ga
,Avedo,,,,ga
,s Hertoghenbossche,,,,ga
,Rijckewaart onder Ouderkerk,,,,ga
,Burdoux,,,,ga
,Golleho,,,,ga
,Heidelbergh in Boven Phalts,,,,ga
,Kiensbergen,,,,ga
,Delmanhorst bij Bremen,,,,ga
,Nederveluwe,,,,ga
,Standorff,,,,ga
,Emeclaar,,,,ga
,Goutholm,,,,ga
,Caneel bij Goutstaarte,,,,ga
,Porte Santen,,,,ga
,Carelskroon in Blekingen,,,,ga
,Wensem,,,,ga
,'t eiland Tinnoriffe in Canarije,,,,ga
,Holstebroe,,,,ga
,Suffolc in Engeland,,,,ga
,Langenberg in 't Pruissische land,,,,ga
,Flachsberg Kirspel Wald ambt Solingen,,,,ga
,Götterslohe in de Herschafft Rheda,,,,ga
,Wilthaus Kirspel Wald ambt Solingen,,,,ga
,Busch Kirspel Wald ambt Solingen,,,,ga
,Waafred,,,,ga
,Cronigh,,,,ga
,Bilten in Zwitserland,,,,ga
,El Mina op de cust van Guinea,,,,ga
,Fida,,,,ga
,Astrakan,,,,ga
,Liewerden in Friesland,,,,ga
,Elffdaalen in Zweeden,,,,ga
,Galway in Ierland,,,,ga
,Longe geleegen in Noorwegen,,,,ga
,Almucke,,,,ga
,Breda opt Gasthuys einde bij de Stadts poorte,,,,ga
,Friedenstein,,,,ga
,Bruheim,,,,ga
,Hilgondsberg,,,,ga
,Sivilien in Spangien,,,,ga
,Tudie bij Pont L'Abbe in Frankrijk,,,,ga
,Roeden,,,,ga
,Belhara in Irland,,,,ga
,Tiemen in Brabant,,,,ga
,Bataia,,,,ga
,Monnick Glabbeck int Landt van Guilick,,,,ga
,Breggits,,,,ga
,Braunschweich,,,,ga
,Westerboomgat van 't Vlie,,,,ga
,Sijldijk in Groeningen,,,,ga
,'t Westervaarwater,,,,ga
,Hille in Pruisisch Minden,,,,ga
,Camesont,,,,ga
,Teen in Schotland,,,,ga
,Dwarsgat,,,,ga
,Oudfolkziel,,,,ga
,Rheyden,,,,ga
,Hogeveense polder,,,,ga
,'s Gravendam,,,,ga
,Bergendaalsche Polder,,,,ga
,Oes in Bohemen,,,,ga
,Riedveldse Vaart,,,,ga
,Rietveldse Polder,,,,ga
,Boer in het Ceulse,,,,ga
,Litco in Schotlt.,,,,ga
,Paulston,,,,ga
,Nascou,,,,ga
,Kilhause,,,,ga
,Nova Spanje,,,,ga
,Caap de Bonne Esperance,,,,ga
,het Stigt van Utrecht,,,,ga
,Berwalde,,,,ga
,Lis bij Leiden,,,,ga
,Sticht Veerden,,,,ga
,Graafschap Waldeck,,,,ga
,Nunwegen,,,,ga
,eilgen in Morra in Schotlt.,,,,ga
,Gion in Galicien,,,,ga
,Berghsweer in Groningerland,,,,ga
,Metz en Loraine,,,,ga
,Heusten in Oost Vriesland,,,,ga
,Wetstock in Brandenborch,,,,ga
,Adriatise golf,,,,ga
,Buenos Aries,,,,ga
,Out en Nieuwe Gravencoop,,,,ga
,Meerdervoort,,,,ga
,Haarleml Cadix,,,,ga
,Bake in Munsterland,,,,ga
,Snelreweerde in de provincie van Holland,,,,ga
,Strengnes,,,,ga
,Marsche,,,,ga
,Cuilenburgerbroek,,,,ga
,Harlinger Veer,,,,ga
,Stromzond in Noorwegen,,,,ga
,"Hamburg, Oost-Indien",,,,ga
,Schuitsant voor Mackum,,,,ga
,Ebbelswinkel,,,,ga
,Holsel bij Breemerlee,,,,ga
,Meer Uitterdijkse Polder,,,,ga
,Reedevaart,,,,ga
,Nieuwe Vecht,,,,ga
,Meerdijkse of Bleek Polder,,,,ga
,Polder van Osdorp,,,,ga
,Coedood,,,,ga
,Ankeveense Vaart,,,,ga
,Rotte Polder,,,,ga
,Hoeker Polder,,,,ga
,Polder de Kiesheid,,,,ga
,Oude Goog,,,,ga
,Bergervaart,,,,ga
,Horn Polder,,,,ga
,Pruissisch Minden,,,,ga
,Noorden Buitenweg,,,,ga
,Seroeskerck in Zeeland,,,,ga
,Phalftzdorff,,,,ga
,Baaij van Dovernes,,,,ga
,eilanden van Amdria,,,,ga
,Delfst,,,,ga
,Sibrignes,,,,ga
,Polder van Callo,,,,ga
,Piscaderes,,,,ga
,Rensborg in Holstein,,,,ga
,t' Cattegat bij Valckenbergh,,,,ga
,Smitswalt,,,,ga
,Molquieren in Vriesland,,,,ga
,Jemminga in Embderland,,,,ga
,Heylsond,,,,ga
,de Platvoet,,,,ga
,Colmeswaag in Friesland,,,,ga
,Sipres,,,,ga
,'t Zelt,,,,ga
,Oldenberg in Munsterland,,,,ga
,Gefle in Zweden,,,,ga
,Gefleborg,,,,ga
,Wahlbo,,,,ga
,Salep in Wals Englt,,,,ga
,Aart Jansen Polder,,,,ga
,Oudenhoorn int land van den Briel,,,,ga
,Kis-Kasten,,,,ga
,Olvernest,,,,ga
,Holsbeeck,,,,ga
,Chrsitiaanzunt,,,,ga
,Aamland,,,,ga
,t Reciffoer Pernambuco,,,,ga
,opt Reciff de Parnambuco,,,,ga
,Westzanen in de Middele,,,,ga
,De Schans,,,,ga
,Demien boven Anklam,,,,ga
,s Gravenhaven,,,,ga
,St Michiels IJser Hut bij Boekholt,,,,ga
,Surinamerivier,,,,ga
,Reiga int Lijffland,,,,ga
,Nieuwe tap,,,,ga
,Wirdum bij Leeuwaarden,,,,ga
,Ipolitus Hoeff opten eilande van Wieringen,,,,ga
,Hogen Rijndijk,,,,ga
,Meesen in Saxen,,,,ga
,Schoonen in Denemarken,,,,ga
,Maaghdeb,,,,ga
,Proosdij,,,,ga
,Ravnes in Porsgrund,,,,ga
,Naauw van de Witte Zee,,,,ga
,Swetenoes,,,,ga
,Trechter,,,,ga
,Westend van Vlieland,,,,ga
,Swagedijk,,,,ga
,Alcke aan der Mosel,,,,ga
,Cabo Palos,,,,ga
,Keium in Engeland,,,,ga
,Ancxter,,,,ga
,int Stichte,,,,ga
,Gasselter Nijveen,,,,ga
,Dreustorph in Denemarken,,,,ga
,Nijestadt in Oostenrijck,,,,ga
,Miniliens,,,,ga
,Kaanhuizen,,,,ga
,Stadtbergh int Keulenland,,,,ga
,Dieren te Frankenhausen,,,,ga
,Cette in Languedocq,,,,ga
,Heerdicke,,,,ga
,Niluys in Zweden,,,,ga
,Andernesch mede in Engeland,,,,ga
,Hul in Jarchstur,,,,ga
,Mint in Essex bij Colcester,,,,ga
,Dacca in Bengalen,,,,ga
,Stenvert,,,,ga
,Gunia,,,,ga
,Noosselenburg in Schotland,,,,ga
,Burry,,,,ga
,Broodt in Schotland,,,,ga
,Hoxbergen int Twent,,,,ga
,Ober Hammelwarde,,,,ga
,Rijnse Veem onder 't Sticht van Utrecht,,,,ga
,Sielink,,,,ga
,Hommers in Friesland,,,,ga
,Ansen,,,,ga
,Crux de Teneriffe,,,,ga
,Berkenland in Noorwegen,,,,ga
,Rocklei Baaij,,,,ga
,Karspel St Andrew,,,,ga
,Ooster Blokkert,,,,ga
,Oost en Wester Blokkert,,,,ga
,eiland Ireca,,,,ga
,t Nau van de Straat,,,,ga
,Hoencoop,,,,ga
,Sachsenhausen,,,,ga
,Baye de Sainte Magdalaine,,,,ga
,Grande Bretagne,,,,ga
,Gronland,,,,ga
,Nordcaap,,,,ga
,Saint Pierre,,,,ga
,Isles du Nord,,,,ga
,Nordland,,,,ga
,'t Vliet in Friesland,,,,ga
,het Casteel de Goede Hoop,,,,ga
,Oldersum in Embderland,,,,ga
,Wintam,,,,ga
,Karon,,,,ga
,Hinsum,,,,ga
,Kust van Gene,,,,ga
,Heerden bij Hattum,,,,ga
,Stappenshaven in IJsland,,,,ga
,Langhmeer,,,,ga
,Mettingen int Ampt Lingen,,,,ga
,Lonsvelt int Ampt Linge,,,,ga
,Alaguna op Tenerife,,,,ga
,Erfort in Duringen,,,,ga
,Tzeigen in t Nassausche land,,,,ga
,Leigenitxs,,,,ga
,Termude,,,,ga
,Oude en Nieuwe Bijemoer,,,,ga
,Dulchem,,,,ga
,Macrux,,,,ga
,eiland Spanjola,,,,ga
,Caap la Houge in 't Kanaal,,,,ga
,Saintes,,,,ga
,Penooij,,,,ga
,Kruishoek,,,,ga
,Lijfflandse Kust,,,,ga
,Veldhuis in graafschaap Bentem,,,,ga
,Grosgtogau in Duitsland,,,,ga
,Pensance in 't graafschap Cornwal,,,,ga
,Mountsbaaij in Cornwal,,,,ga
,Venendaal binnen de Provincie van Utrecht,,,,ga
,Albeviele,,,,ga
,Som in Vranckryck,,,,ga
,Offer aan Ardra in Africa,,,,ga
,Berghland,,,,ga
,'t Zel int land te Lunenb.,,,,ga
,Kuierpolder,,,,ga
,Hammerfest in Finmarken,,,,ga
,Sumbasoa,,,,ga
,Treie in Oostland,,,,ga
,Presta,,,,ga
,De Broek,,,,ga
,Husum in 't Hertogdom Sleeswijk,,,,ga
,Kourtsche Strand,,,,ga
,Urgront,,,,ga
,Plijmouth in Engeland,,,,ga
,Eiland Poklonok,,,,ga
,Puslagta,,,,ga
,Saint Louis,,,,ga
,Ubay en Provence en Franke,,,,ga
,Roda,,,,ga
,Krebshagen,,,,ga
,Beneden Perica,,,,ga
,Den Broeck,,,,ga
,Gruissen van Duringen,,,,ga
,Schliethaven,,,,ga
,het Vaarwater,,,,ga
,Rhee van Dantzig,,,,ga
,Westgat van Eeke,,,,ga
,Pusterwijk,,,,ga
,Noordhoek van Bornholm,,,,ga
,Orega,,,,ga
,Mengerinchoesen in Cassel,,,,ga
,Beisterswaag,,,,ga
,Stockom,,,,ga
,Lamujiden,,,,ga
,Zuid Voorland,,,,ga
,Kieckduyn,,,,ga
,Nederenbeitsheim int Hessenland,,,,ga
,Disctricten van Tonder en Hoijer,,,,ga
,Coldenhoven,,,,ga
,Oudewaal in Noorwegen,,,,ga
,Struckhoesen in Oldenburgerlt.,,,,ga
,Hartingenhous,,,,ga
,Ramsond,,,,ga
,Valster in de Oostzee,,,,ga
,Nieubuickxwout,,,,ga
,Risdam,,,,ga
,Gesticht van uitrecht,,,,ga
,Sjammer in Hessen,,,,ga
,Enighenburg,,,,ga
,Larenstijn onder Velp,,,,ga
,Weerem,,,,ga
,Bahia van de Cabo de Bona Esperance,,,,ga
,Wottenpillitz,,,,ga
,den Delft,,,,ga
,Zuidt-Akendam,,,,ga
,Purmenter Schans,,,,ga
,Cadif,,,,ga
,Rivier de Commewijne,,,,ga
,Wijk gelegen int Landschap Drente,,,,ga
,Vlaarei,,,,ga
,Viana bij Portugal,,,,ga
,Tservest,,,,ga
,Gesle,,,,ga
,banne van Schorel buyten Alkmaar,,,,ga
,Eiland St. Vincent,,,,ga
,Stadtlt,,,,ga
,Lisebon,,,,ga
,Boscaije,,,,ga
,Blij gelegen in Friesland,,,,ga
,Emsdetten,,,,ga
,Staadenloon,,,,ga
,Weerteren,,,,ga
